table_name,ordinal_position,column_name,data_type,character_maximum_length,numeric_precision,numeric_scale,is_nullable
employee_category_rel,1,employee_id,integer,,32,0,NO
employee_category_rel,2,category_id,integer,,32,0,NO
employee_transfer,1,id,integer,,32,0,NO
employee_transfer,2,employee_id,integer,,32,0,NO
employee_transfer,3,old_employee_id,integer,,32,0,YES
employee_transfer,4,transfer_company_id,integer,,32,0,NO
employee_transfer,5,responsible_employee_id,integer,,32,0,YES
employee_transfer,6,create_uid,integer,,32,0,YES
employee_transfer,7,write_uid,integer,,32,0,YES
employee_transfer,8,name,character varying,,,,YES
employee_transfer,9,state,character varying,,,,YES
employee_transfer,10,transfer_date,date,,,,YES
employee_transfer,11,note,text,,,,YES
employee_transfer,12,create_date,timestamp without time zone,,,,YES
employee_transfer,13,write_date,timestamp without time zone,,,,YES
event_event,1,id,integer,,32,0,NO
event_event,2,user_id,integer,,32,0,YES
event_event,3,company_id,integer,,32,0,YES
event_event,4,organizer_id,integer,,32,0,YES
event_event,5,event_type_id,integer,,32,0,YES
event_event,6,stage_id,integer,,32,0,YES
event_event,7,seats_max,integer,,32,0,YES
event_event,8,address_id,integer,,32,0,YES
event_event,9,country_id,integer,,32,0,YES
event_event,10,create_uid,integer,,32,0,YES
event_event,11,write_uid,integer,,32,0,YES
event_event,12,kanban_state,character varying,,,,YES
event_event,13,date_tz,character varying,,,,NO
event_event,14,event_url,character varying,,,,YES
event_event,15,lang,character varying,,,,YES
event_event,16,badge_format,character varying,,,,NO
event_event,17,name,jsonb,,,,NO
event_event,18,description,jsonb,,,,YES
event_event,19,registration_properties_definition,jsonb,,,,YES
event_event,20,ticket_instructions,jsonb,,,,YES
event_event,21,note,text,,,,YES
event_event,22,active,boolean,,,,YES
event_event,23,seats_limited,boolean,,,,NO
event_event,24,is_multi_slots,boolean,,,,YES
event_event,25,date_begin,timestamp without time zone,,,,NO
event_event,26,date_end,timestamp without time zone,,,,NO
event_event,27,create_date,timestamp without time zone,,,,YES
event_event,28,write_date,timestamp without time zone,,,,YES
event_event_event_question_rel,1,event_event_id,integer,,32,0,NO
event_event_event_question_rel,2,event_question_id,integer,,32,0,NO
event_event_event_tag_rel,1,event_event_id,integer,,32,0,NO
event_event_event_tag_rel,2,event_tag_id,integer,,32,0,NO
event_event_ticket,1,id,integer,,32,0,NO
event_event_ticket,2,sequence,integer,,32,0,YES
event_event_ticket,3,event_type_id,integer,,32,0,YES
event_event_ticket,4,seats_max,integer,,32,0,YES
event_event_ticket,5,create_uid,integer,,32,0,YES
event_event_ticket,6,write_uid,integer,,32,0,YES
event_event_ticket,7,event_id,integer,,32,0,NO
event_event_ticket,8,limit_max_per_order,integer,,32,0,YES
event_event_ticket,9,color,character varying,,,,YES
event_event_ticket,10,name,jsonb,,,,NO
event_event_ticket,11,description,jsonb,,,,YES
event_event_ticket,12,seats_limited,boolean,,,,YES
event_event_ticket,13,create_date,timestamp without time zone,,,,YES
event_event_ticket,14,write_date,timestamp without time zone,,,,YES
event_event_ticket,15,start_sale_datetime,timestamp without time zone,,,,YES
event_event_ticket,16,end_sale_datetime,timestamp without time zone,,,,YES
event_event_ticket,17,product_id,integer,,32,0,NO
event_event_ticket,18,price,numeric,,,,YES
event_mail,1,id,integer,,32,0,NO
event_mail,2,event_id,integer,,32,0,NO
event_mail,3,sequence,integer,,32,0,YES
event_mail,4,interval_nbr,integer,,32,0,YES
event_mail,5,last_registration_id,integer,,32,0,YES
event_mail,6,mail_count_done,integer,,32,0,YES
event_mail,7,create_uid,integer,,32,0,YES
event_mail,8,write_uid,integer,,32,0,YES
event_mail,9,interval_unit,character varying,,,,NO
event_mail,10,interval_type,character varying,,,,NO
event_mail,11,template_ref,character varying,,,,NO
event_mail,12,mail_done,boolean,,,,YES
event_mail,13,scheduled_date,timestamp without time zone,,,,YES
event_mail,14,error_datetime,timestamp without time zone,,,,YES
event_mail,15,create_date,timestamp without time zone,,,,YES
event_mail,16,write_date,timestamp without time zone,,,,YES
event_mail_registration,1,id,integer,,32,0,NO
event_mail_registration,2,scheduler_id,integer,,32,0,NO
event_mail_registration,3,registration_id,integer,,32,0,NO
event_mail_registration,4,create_uid,integer,,32,0,YES
event_mail_registration,5,write_uid,integer,,32,0,YES
event_mail_registration,6,mail_sent,boolean,,,,YES
event_mail_registration,7,scheduled_date,timestamp without time zone,,,,YES
event_mail_registration,8,create_date,timestamp without time zone,,,,YES
event_mail_registration,9,write_date,timestamp without time zone,,,,YES
event_mail_slot,1,id,integer,,32,0,NO
event_mail_slot,2,event_slot_id,integer,,32,0,NO
event_mail_slot,3,scheduler_id,integer,,32,0,NO
event_mail_slot,4,last_registration_id,integer,,32,0,YES
event_mail_slot,5,mail_count_done,integer,,32,0,YES
event_mail_slot,6,create_uid,integer,,32,0,YES
event_mail_slot,7,write_uid,integer,,32,0,YES
event_mail_slot,8,mail_done,boolean,,,,YES
event_mail_slot,9,scheduled_date,timestamp without time zone,,,,YES
event_mail_slot,10,create_date,timestamp without time zone,,,,YES
event_mail_slot,11,write_date,timestamp without time zone,,,,YES
event_question,1,id,integer,,32,0,NO
event_question,2,sequence,integer,,32,0,YES
event_question,3,create_uid,integer,,32,0,YES
event_question,4,write_uid,integer,,32,0,YES
event_question,5,question_type,character varying,,,,NO
event_question,6,title,jsonb,,,,NO
event_question,7,active,boolean,,,,YES
event_question,8,is_default,boolean,,,,YES
event_question,9,is_reusable,boolean,,,,YES
event_question,10,once_per_order,boolean,,,,YES
event_question,11,is_mandatory_answer,boolean,,,,YES
event_question,12,create_date,timestamp without time zone,,,,YES
event_question,13,write_date,timestamp without time zone,,,,YES
event_question_answer,1,id,integer,,32,0,NO
event_question_answer,2,question_id,integer,,32,0,NO
event_question_answer,3,sequence,integer,,32,0,YES
event_question_answer,4,create_uid,integer,,32,0,YES
event_question_answer,5,write_uid,integer,,32,0,YES
event_question_answer,6,name,jsonb,,,,NO
event_question_answer,7,create_date,timestamp without time zone,,,,YES
event_question_answer,8,write_date,timestamp without time zone,,,,YES
event_question_event_type_rel,1,event_type_id,integer,,32,0,NO
event_question_event_type_rel,2,event_question_id,integer,,32,0,NO
event_registration,1,id,integer,,32,0,NO
event_registration,2,event_id,integer,,32,0,NO
event_registration,3,event_slot_id,integer,,32,0,YES
event_registration,4,event_ticket_id,integer,,32,0,YES
event_registration,5,utm_campaign_id,integer,,32,0,YES
event_registration,6,utm_source_id,integer,,32,0,YES
event_registration,7,utm_medium_id,integer,,32,0,YES
event_registration,8,partner_id,integer,,32,0,YES
event_registration,9,company_id,integer,,32,0,YES
event_registration,10,create_uid,integer,,32,0,YES
event_registration,11,write_uid,integer,,32,0,YES
event_registration,12,barcode,character varying,,,,YES
event_registration,13,name,character varying,,,,YES
event_registration,14,email,character varying,,,,YES
event_registration,15,phone,character varying,,,,YES
event_registration,16,company_name,character varying,,,,YES
event_registration,17,state,character varying,,,,YES
event_registration,18,registration_properties,jsonb,,,,YES
event_registration,19,active,boolean,,,,YES
event_registration,20,date_closed,timestamp without time zone,,,,YES
event_registration,21,create_date,timestamp without time zone,,,,YES
event_registration,22,write_date,timestamp without time zone,,,,YES
event_registration,23,sale_status,character varying,,,,YES
event_registration_answer,1,id,integer,,32,0,NO
event_registration_answer,2,question_id,integer,,32,0,NO
event_registration_answer,3,registration_id,integer,,32,0,NO
event_registration_answer,4,value_answer_id,integer,,32,0,YES
event_registration_answer,5,create_uid,integer,,32,0,YES
event_registration_answer,6,write_uid,integer,,32,0,YES
event_registration_answer,7,value_text_box,text,,,,YES
event_registration_answer,8,create_date,timestamp without time zone,,,,YES
event_registration_answer,9,write_date,timestamp without time zone,,,,YES
event_slot,1,id,integer,,32,0,NO
event_slot,2,event_id,integer,,32,0,NO
event_slot,3,color,integer,,32,0,YES
event_slot,4,create_uid,integer,,32,0,YES
event_slot,5,write_uid,integer,,32,0,YES
event_slot,6,date,date,,,,NO
event_slot,7,start_datetime,timestamp without time zone,,,,YES
event_slot,8,end_datetime,timestamp without time zone,,,,YES
event_slot,9,create_date,timestamp without time zone,,,,YES
event_slot,10,write_date,timestamp without time zone,,,,YES
event_slot,11,start_hour,double precision,,53,,NO
event_slot,12,end_hour,double precision,,53,,NO
event_stage,1,id,integer,,32,0,NO
event_stage,2,sequence,integer,,32,0,YES
event_stage,3,create_uid,integer,,32,0,YES
event_stage,4,write_uid,integer,,32,0,YES
event_stage,5,name,jsonb,,,,NO
event_stage,6,description,jsonb,,,,YES
event_stage,7,fold,boolean,,,,YES
event_stage,8,pipe_end,boolean,,,,YES
event_stage,9,create_date,timestamp without time zone,,,,YES
event_stage,10,write_date,timestamp without time zone,,,,YES
event_tag,1,id,integer,,32,0,NO
event_tag,2,sequence,integer,,32,0,YES
event_tag,3,category_id,integer,,32,0,NO
event_tag,4,category_sequence,integer,,32,0,YES
event_tag,5,color,integer,,32,0,YES
event_tag,6,create_uid,integer,,32,0,YES
event_tag,7,write_uid,integer,,32,0,YES
event_tag,8,name,jsonb,,,,NO
event_tag,9,create_date,timestamp without time zone,,,,YES
event_tag,10,write_date,timestamp without time zone,,,,YES
event_tag_category,1,id,integer,,32,0,NO
event_tag_category,2,sequence,integer,,32,0,YES
event_tag_category,3,create_uid,integer,,32,0,YES
event_tag_category,4,write_uid,integer,,32,0,YES
event_tag_category,5,name,jsonb,,,,NO
event_tag_category,6,create_date,timestamp without time zone,,,,YES
event_tag_category,7,write_date,timestamp without time zone,,,,YES
event_tag_event_type_rel,1,event_type_id,integer,,32,0,NO
event_tag_event_type_rel,2,event_tag_id,integer,,32,0,NO
event_type,1,id,integer,,32,0,NO
event_type,2,sequence,integer,,32,0,YES
event_type,3,seats_max,integer,,32,0,YES
event_type,4,create_uid,integer,,32,0,YES
event_type,5,write_uid,integer,,32,0,YES
event_type,6,default_timezone,character varying,,,,YES
event_type,7,name,jsonb,,,,NO
event_type,8,ticket_instructions,jsonb,,,,YES
event_type,9,note,text,,,,YES
event_type,10,has_seats_limitation,boolean,,,,YES
event_type,11,create_date,timestamp without time zone,,,,YES
event_type,12,write_date,timestamp without time zone,,,,YES
event_type_mail,1,id,integer,,32,0,NO
event_type_mail,2,event_type_id,integer,,32,0,NO
event_type_mail,3,interval_nbr,integer,,32,0,YES
event_type_mail,4,create_uid,integer,,32,0,YES
event_type_mail,5,write_uid,integer,,32,0,YES
event_type_mail,6,interval_unit,character varying,,,,NO
event_type_mail,7,interval_type,character varying,,,,NO
event_type_mail,8,template_ref,character varying,,,,NO
event_type_mail,9,create_date,timestamp without time zone,,,,YES
event_type_mail,10,write_date,timestamp without time zone,,,,YES
event_type_ticket,1,id,integer,,32,0,NO
event_type_ticket,2,sequence,integer,,32,0,YES
event_type_ticket,3,event_type_id,integer,,32,0,NO
event_type_ticket,4,seats_max,integer,,32,0,YES
event_type_ticket,5,create_uid,integer,,32,0,YES
event_type_ticket,6,write_uid,integer,,32,0,YES
event_type_ticket,7,name,jsonb,,,,NO
event_type_ticket,8,description,jsonb,,,,YES
event_type_ticket,9,seats_limited,boolean,,,,YES
event_type_ticket,10,create_date,timestamp without time zone,,,,YES
event_type_ticket,11,write_date,timestamp without time zone,,,,YES
event_type_ticket,12,product_id,integer,,32,0,NO
event_type_ticket,13,price,numeric,,,,YES
expense_tax,1,expense_id,integer,,32,0,NO
expense_tax,2,tax_id,integer,,32,0,NO
fetchmail_server,1,id,integer,,32,0,NO
fetchmail_server,2,port,integer,,32,0,YES
fetchmail_server,3,object_id,integer,,32,0,YES
fetchmail_server,4,priority,integer,,32,0,YES
fetchmail_server,5,create_uid,integer,,32,0,YES
fetchmail_server,6,write_uid,integer,,32,0,YES
fetchmail_server,7,name,character varying,,,,NO
fetchmail_server,8,state,character varying,,,,YES
fetchmail_server,9,server,character varying,,,,YES
fetchmail_server,10,server_type,character varying,,,,NO
fetchmail_server,11,user,character varying,,,,YES
fetchmail_server,12,password,character varying,,,,YES
fetchmail_server,13,script,character varying,,,,YES
fetchmail_server,14,error_message,text,,,,YES
fetchmail_server,15,configuration,text,,,,YES
fetchmail_server,16,active,boolean,,,,YES
fetchmail_server,17,is_ssl,boolean,,,,YES
fetchmail_server,18,attach,boolean,,,,YES
fetchmail_server,19,original,boolean,,,,YES
fetchmail_server,20,date,timestamp without time zone,,,,YES
fetchmail_server,21,error_date,timestamp without time zone,,,,YES
fetchmail_server,22,create_date,timestamp without time zone,,,,YES
fetchmail_server,23,write_date,timestamp without time zone,,,,YES
fetchmail_server,24,google_gmail_access_token_expiration,integer,,32,0,YES
fetchmail_server,25,google_gmail_refresh_token,character varying,,,,YES
fetchmail_server,26,google_gmail_access_token,character varying,,,,YES
fetchmail_server,27,microsoft_outlook_access_token_expiration,integer,,32,0,YES
fetchmail_server,28,microsoft_outlook_refresh_token,character varying,,,,YES
fetchmail_server,29,microsoft_outlook_access_token,character varying,,,,YES
gamification_badge,1,id,integer,,32,0,NO
gamification_badge,2,rule_max_number,integer,,32,0,YES
gamification_badge,3,create_uid,integer,,32,0,YES
gamification_badge,4,write_uid,integer,,32,0,YES
gamification_badge,5,level,character varying,,,,YES
gamification_badge,6,rule_auth,character varying,,,,NO
gamification_badge,7,name,jsonb,,,,NO
gamification_badge,8,description,jsonb,,,,YES
gamification_badge,9,active,boolean,,,,YES
gamification_badge,10,rule_max,boolean,,,,YES
gamification_badge,11,create_date,timestamp without time zone,,,,YES
gamification_badge,12,write_date,timestamp without time zone,,,,YES
gamification_badge,13,survey_id,integer,,32,0,YES
gamification_badge_rule_badge_rel,1,badge1_id,integer,,32,0,NO
gamification_badge_rule_badge_rel,2,badge2_id,integer,,32,0,NO
gamification_badge_user,1,id,integer,,32,0,NO
gamification_badge_user,2,user_id,integer,,32,0,NO
gamification_badge_user,3,sender_id,integer,,32,0,YES
gamification_badge_user,4,badge_id,integer,,32,0,NO
gamification_badge_user,5,challenge_id,integer,,32,0,YES
gamification_badge_user,6,create_uid,integer,,32,0,YES
gamification_badge_user,7,write_uid,integer,,32,0,YES
gamification_badge_user,8,level,character varying,,,,YES
gamification_badge_user,9,comment,text,,,,YES
gamification_badge_user,10,create_date,timestamp without time zone,,,,YES
gamification_badge_user,11,write_date,timestamp without time zone,,,,YES
gamification_badge_user,12,employee_id,integer,,32,0,YES
gamification_badge_user_wizard,1,id,integer,,32,0,NO
gamification_badge_user_wizard,2,user_id,integer,,32,0,NO
gamification_badge_user_wizard,3,badge_id,integer,,32,0,NO
gamification_badge_user_wizard,4,create_uid,integer,,32,0,YES
gamification_badge_user_wizard,5,write_uid,integer,,32,0,YES
gamification_badge_user_wizard,6,comment,text,,,,YES
gamification_badge_user_wizard,7,create_date,timestamp without time zone,,,,YES
gamification_badge_user_wizard,8,write_date,timestamp without time zone,,,,YES
gamification_badge_user_wizard,9,employee_id,integer,,32,0,YES
gamification_challenge,1,id,integer,,32,0,NO
gamification_challenge,2,manager_id,integer,,32,0,YES
gamification_challenge,3,reward_id,integer,,32,0,YES
gamification_challenge,4,reward_first_id,integer,,32,0,YES
gamification_challenge,5,reward_second_id,integer,,32,0,YES
gamification_challenge,6,reward_third_id,integer,,32,0,YES
gamification_challenge,7,report_message_group_id,integer,,32,0,YES
gamification_challenge,8,report_template_id,integer,,32,0,NO
gamification_challenge,9,remind_update_delay,integer,,32,0,YES
gamification_challenge,10,create_uid,integer,,32,0,YES
gamification_challenge,11,write_uid,integer,,32,0,YES
gamification_challenge,12,state,character varying,,,,NO
gamification_challenge,13,user_domain,character varying,,,,YES
gamification_challenge,14,period,character varying,,,,NO
gamification_challenge,15,visibility_mode,character varying,,,,NO
gamification_challenge,16,report_message_frequency,character varying,,,,NO
gamification_challenge,17,challenge_category,character varying,,,,NO
gamification_challenge,18,start_date,date,,,,YES
gamification_challenge,19,end_date,date,,,,YES
gamification_challenge,20,last_report_date,date,,,,YES
gamification_challenge,21,next_report_date,date,,,,YES
gamification_challenge,22,name,jsonb,,,,NO
gamification_challenge,23,description,jsonb,,,,YES
gamification_challenge,24,reward_failure,boolean,,,,YES
gamification_challenge,25,reward_realtime,boolean,,,,YES
gamification_challenge,26,create_date,timestamp without time zone,,,,YES
gamification_challenge,27,write_date,timestamp without time zone,,,,YES
gamification_challenge_line,1,id,integer,,32,0,NO
gamification_challenge_line,2,challenge_id,integer,,32,0,NO
gamification_challenge_line,3,definition_id,integer,,32,0,NO
gamification_challenge_line,4,sequence,integer,,32,0,YES
gamification_challenge_line,5,create_uid,integer,,32,0,YES
gamification_challenge_line,6,write_uid,integer,,32,0,YES
gamification_challenge_line,7,create_date,timestamp without time zone,,,,YES
gamification_challenge_line,8,write_date,timestamp without time zone,,,,YES
gamification_challenge_line,9,target_goal,double precision,,53,,NO
gamification_challenge_users_rel,1,gamification_challenge_id,integer,,32,0,NO
gamification_challenge_users_rel,2,res_users_id,integer,,32,0,NO
gamification_goal,1,id,integer,,32,0,NO
gamification_goal,2,definition_id,integer,,32,0,NO
gamification_goal,3,user_id,integer,,32,0,NO
gamification_goal,4,line_id,integer,,32,0,YES
gamification_goal,5,challenge_id,integer,,32,0,YES
gamification_goal,6,remind_update_delay,integer,,32,0,YES
gamification_goal,7,create_uid,integer,,32,0,YES
gamification_goal,8,write_uid,integer,,32,0,YES
gamification_goal,9,state,character varying,,,,NO
gamification_goal,10,start_date,date,,,,YES
gamification_goal,11,end_date,date,,,,YES
gamification_goal,12,last_update,date,,,,YES
gamification_goal,13,to_update,boolean,,,,YES
gamification_goal,14,closed,boolean,,,,YES
gamification_goal,15,create_date,timestamp without time zone,,,,YES
gamification_goal,16,write_date,timestamp without time zone,,,,YES
gamification_goal,17,target_goal,double precision,,53,,NO
gamification_goal,18,current,double precision,,53,,NO
gamification_goal_definition,1,id,integer,,32,0,NO
gamification_goal_definition,2,model_id,integer,,32,0,YES
gamification_goal_definition,3,field_id,integer,,32,0,YES
gamification_goal_definition,4,field_date_id,integer,,32,0,YES
gamification_goal_definition,5,batch_distinctive_field,integer,,32,0,YES
gamification_goal_definition,6,action_id,integer,,32,0,YES
gamification_goal_definition,7,create_uid,integer,,32,0,YES
gamification_goal_definition,8,write_uid,integer,,32,0,YES
gamification_goal_definition,9,computation_mode,character varying,,,,NO
gamification_goal_definition,10,display_mode,character varying,,,,NO
gamification_goal_definition,11,domain,character varying,,,,NO
gamification_goal_definition,12,batch_user_expression,character varying,,,,YES
gamification_goal_definition,13,condition,character varying,,,,NO
gamification_goal_definition,14,res_id_field,character varying,,,,YES
gamification_goal_definition,15,name,jsonb,,,,NO
gamification_goal_definition,16,suffix,jsonb,,,,YES
gamification_goal_definition,17,description,text,,,,YES
gamification_goal_definition,18,compute_code,text,,,,YES
gamification_goal_definition,19,monetary,boolean,,,,YES
gamification_goal_definition,20,batch_mode,boolean,,,,YES
gamification_goal_definition,21,create_date,timestamp without time zone,,,,YES
gamification_goal_definition,22,write_date,timestamp without time zone,,,,YES
gamification_goal_wizard,1,id,integer,,32,0,NO
gamification_goal_wizard,2,goal_id,integer,,32,0,NO
gamification_goal_wizard,3,create_uid,integer,,32,0,YES
gamification_goal_wizard,4,write_uid,integer,,32,0,YES
gamification_goal_wizard,5,create_date,timestamp without time zone,,,,YES
gamification_goal_wizard,6,write_date,timestamp without time zone,,,,YES
gamification_goal_wizard,7,current,double precision,,53,,YES
gamification_invited_user_ids_rel,1,gamification_challenge_id,integer,,32,0,NO
gamification_invited_user_ids_rel,2,res_users_id,integer,,32,0,NO
gamification_karma_rank,1,id,integer,,32,0,NO
gamification_karma_rank,2,karma_min,integer,,32,0,NO
gamification_karma_rank,3,create_uid,integer,,32,0,YES
gamification_karma_rank,4,write_uid,integer,,32,0,YES
gamification_karma_rank,5,name,jsonb,,,,NO
gamification_karma_rank,6,description,jsonb,,,,YES
gamification_karma_rank,7,description_motivational,jsonb,,,,YES
gamification_karma_rank,8,create_date,timestamp without time zone,,,,YES
gamification_karma_rank,9,write_date,timestamp without time zone,,,,YES
gamification_karma_tracking,1,id,integer,,32,0,NO
gamification_karma_tracking,2,user_id,integer,,32,0,NO
gamification_karma_tracking,3,old_value,integer,,32,0,YES
gamification_karma_tracking,4,new_value,integer,,32,0,NO
gamification_karma_tracking,5,create_uid,integer,,32,0,YES
gamification_karma_tracking,6,write_uid,integer,,32,0,YES
gamification_karma_tracking,7,origin_ref,character varying,,,,YES
gamification_karma_tracking,8,origin_ref_model_name,character varying,,,,YES
gamification_karma_tracking,9,reason,text,,,,YES
gamification_karma_tracking,10,consolidated,boolean,,,,YES
gamification_karma_tracking,11,tracking_date,timestamp without time zone,,,,YES
gamification_karma_tracking,12,create_date,timestamp without time zone,,,,YES
gamification_karma_tracking,13,write_date,timestamp without time zone,,,,YES
homework_location_wizard,1,id,integer,,32,0,NO
homework_location_wizard,2,work_location_id,integer,,32,0,NO
homework_location_wizard,3,employee_id,integer,,32,0,NO
homework_location_wizard,4,create_uid,integer,,32,0,YES
homework_location_wizard,5,write_uid,integer,,32,0,YES
homework_location_wizard,6,date,date,,,,YES
homework_location_wizard,7,weekly,boolean,,,,YES
homework_location_wizard,8,create_date,timestamp without time zone,,,,YES
homework_location_wizard,9,write_date,timestamp without time zone,,,,YES
hr_announcement,1,id,integer,,32,0,NO
hr_announcement,2,company_id,integer,,32,0,YES
hr_announcement,3,create_uid,integer,,32,0,YES
hr_announcement,4,write_uid,integer,,32,0,YES
hr_announcement,5,name,character varying,,,,YES
hr_announcement,6,state,character varying,,,,YES
hr_announcement,7,announcement_type,character varying,,,,YES
hr_announcement,8,requested_date,date,,,,YES
hr_announcement,9,date_start,date,,,,NO
hr_announcement,10,date_end,date,,,,NO
hr_announcement,11,announcement_reason,text,,,,NO
hr_announcement,12,announcement,text,,,,YES
hr_announcement,13,is_announcement,boolean,,,,YES
hr_announcement,14,create_date,timestamp without time zone,,,,YES
hr_announcement,15,write_date,timestamp without time zone,,,,YES
hr_applicant,1,id,integer,,32,0,NO
hr_applicant,2,campaign_id,integer,,32,0,YES
hr_applicant,3,source_id,integer,,32,0,YES
hr_applicant,4,medium_id,integer,,32,0,YES
hr_applicant,5,message_bounce,integer,,32,0,YES
hr_applicant,6,message_main_attachment_id,integer,,32,0,YES
hr_applicant,7,sequence,integer,,32,0,YES
hr_applicant,8,partner_id,integer,,32,0,YES
hr_applicant,9,type_id,integer,,32,0,YES
hr_applicant,10,color,integer,,32,0,YES
hr_applicant,11,employee_id,integer,,32,0,YES
hr_applicant,12,stage_id,integer,,32,0,YES
hr_applicant,13,last_stage_id,integer,,32,0,YES
hr_applicant,14,company_id,integer,,32,0,YES
hr_applicant,15,user_id,integer,,32,0,YES
hr_applicant,16,job_id,integer,,32,0,YES
hr_applicant,17,department_id,integer,,32,0,YES
hr_applicant,18,refuse_reason_id,integer,,32,0,YES
hr_applicant,19,pool_applicant_id,integer,,32,0,YES
hr_applicant,20,create_uid,integer,,32,0,YES
hr_applicant,21,write_uid,integer,,32,0,YES
hr_applicant,22,phone_sanitized,character varying,,,,YES
hr_applicant,23,email_normalized,character varying,,,,YES
hr_applicant,24,email_cc,character varying,,,,YES
hr_applicant,25,partner_name,character varying,,,,YES
hr_applicant,26,email_from,character varying,128,,,YES
hr_applicant,27,partner_phone,character varying,32,,,YES
hr_applicant,28,partner_phone_sanitized,character varying,,,,YES
hr_applicant,29,linkedin_profile,character varying,,,,YES
hr_applicant,30,priority,character varying,,,,YES
hr_applicant,31,salary_proposed_extra,character varying,,,,YES
hr_applicant,32,salary_expected_extra,character varying,,,,YES
hr_applicant,33,kanban_state,character varying,,,,NO
hr_applicant,34,availability,date,,,,YES
hr_applicant,35,applicant_properties,jsonb,,,,YES
hr_applicant,36,applicant_notes,text,,,,YES
hr_applicant,37,active,boolean,,,,YES
hr_applicant,38,create_date,timestamp without time zone,,,,YES
hr_applicant,39,date_closed,timestamp without time zone,,,,YES
hr_applicant,40,date_open,timestamp without time zone,,,,YES
hr_applicant,41,date_last_stage_update,timestamp without time zone,,,,YES
hr_applicant,42,refuse_date,timestamp without time zone,,,,YES
hr_applicant,43,write_date,timestamp without time zone,,,,YES
hr_applicant,44,probability,double precision,,53,,YES
hr_applicant,45,salary_proposed,double precision,,53,,YES
hr_applicant,46,salary_expected,double precision,,53,,YES
hr_applicant,47,delay_close,double precision,,53,,YES
hr_applicant_category,1,id,integer,,32,0,NO
hr_applicant_category,2,color,integer,,32,0,YES
hr_applicant_category,3,create_uid,integer,,32,0,YES
hr_applicant_category,4,write_uid,integer,,32,0,YES
hr_applicant_category,5,name,character varying,,,,NO
hr_applicant_category,6,create_date,timestamp without time zone,,,,YES
hr_applicant_category,7,write_date,timestamp without time zone,,,,YES
hr_applicant_category_hr_talent_pool_rel,1,hr_talent_pool_id,integer,,32,0,NO
hr_applicant_category_hr_talent_pool_rel,2,hr_applicant_category_id,integer,,32,0,NO
hr_applicant_category_talent_pool_add_applicants_rel,1,talent_pool_add_applicants_id,integer,,32,0,NO
hr_applicant_category_talent_pool_add_applicants_rel,2,hr_applicant_category_id,integer,,32,0,NO
hr_applicant_hr_applicant_category_rel,1,hr_applicant_id,integer,,32,0,NO
hr_applicant_hr_applicant_category_rel,2,hr_applicant_category_id,integer,,32,0,NO
hr_applicant_hr_skill_rel,1,hr_applicant_id,integer,,32,0,NO
hr_applicant_hr_skill_rel,2,hr_skill_id,integer,,32,0,NO
hr_applicant_hr_talent_pool_rel,1,hr_applicant_id,integer,,32,0,NO
hr_applicant_hr_talent_pool_rel,2,hr_talent_pool_id,integer,,32,0,NO
hr_applicant_job_add_applicants_rel,1,job_add_applicants_id,integer,,32,0,NO
hr_applicant_job_add_applicants_rel,2,hr_applicant_id,integer,,32,0,NO
hr_applicant_refuse_reason,1,id,integer,,32,0,NO
hr_applicant_refuse_reason,2,sequence,integer,,32,0,YES
hr_applicant_refuse_reason,3,template_id,integer,,32,0,YES
hr_applicant_refuse_reason,4,create_uid,integer,,32,0,YES
hr_applicant_refuse_reason,5,write_uid,integer,,32,0,YES
hr_applicant_refuse_reason,6,name,jsonb,,,,NO
hr_applicant_refuse_reason,7,active,boolean,,,,YES
hr_applicant_refuse_reason,8,create_date,timestamp without time zone,,,,YES
hr_applicant_refuse_reason,9,write_date,timestamp without time zone,,,,YES
hr_applicant_res_users_interviewers_rel,1,hr_applicant_id,integer,,32,0,NO
hr_applicant_res_users_interviewers_rel,2,res_users_id,integer,,32,0,NO
hr_applicant_skill,1,id,integer,,32,0,NO
hr_applicant_skill,2,skill_id,integer,,32,0,NO
hr_applicant_skill,3,skill_level_id,integer,,32,0,NO
hr_applicant_skill,4,skill_type_id,integer,,32,0,NO
hr_applicant_skill,5,applicant_id,integer,,32,0,NO
hr_applicant_skill,6,create_uid,integer,,32,0,YES
hr_applicant_skill,7,write_uid,integer,,32,0,YES
hr_applicant_skill,8,valid_from,date,,,,YES
hr_applicant_skill,9,valid_to,date,,,,YES
hr_applicant_skill,10,display_warning_message,boolean,,,,YES
hr_applicant_skill,11,create_date,timestamp without time zone,,,,YES
hr_applicant_skill,12,write_date,timestamp without time zone,,,,YES
hr_applicant_talent_pool_add_applicants_rel,1,talent_pool_add_applicants_id,integer,,32,0,NO
hr_applicant_talent_pool_add_applicants_rel,2,hr_applicant_id,integer,,32,0,NO
hr_attendance,1,id,integer,,32,0,NO
hr_attendance,2,employee_id,integer,,32,0,NO
hr_attendance,3,create_uid,integer,,32,0,YES
hr_attendance,4,write_uid,integer,,32,0,YES
hr_attendance,5,overtime_status,character varying,,,,YES
hr_attendance,6,in_location,character varying,,,,YES
hr_attendance,7,in_ip_address,character varying,,,,YES
hr_attendance,8,in_browser,character varying,,,,YES
hr_attendance,9,in_mode,character varying,,,,YES
hr_attendance,10,out_location,character varying,,,,YES
hr_attendance,11,out_ip_address,character varying,,,,YES
hr_attendance,12,out_browser,character varying,,,,YES
