odoo_model,table_hint,field_name,ttype,relation,required,store,module
res.company,"{""en_US"": ""Companies""}",id,integer,,f,t,spreadsheet_account
res.company,"{""en_US"": ""Companies""}",id,integer,,f,t,hr
res.company,"{""en_US"": ""Companies""}",id,integer,,f,t,base_vat
res.company,"{""en_US"": ""Companies""}",id,integer,,f,t,mail
res.company,"{""en_US"": ""Companies""}",id,integer,,f,t,product
res.company,"{""en_US"": ""Companies""}",id,integer,,f,t,base
res.company,"{""en_US"": ""Companies""}",id,integer,,f,t,project_timesheet_holidays
res.company,"{""en_US"": ""Companies""}",income_account_id,many2one,account.account,f,t,account
res.company,"{""en_US"": ""Companies""}",income_currency_exchange_account_id,many2one,account.account,f,t,account
res.company,"{""en_US"": ""Companies""}",incoterm_id,many2one,account.incoterms,f,t,account
res.company,"{""en_US"": ""Companies""}",internal_project_id,many2one,project.project,f,t,hr_timesheet
res.company,"{""en_US"": ""Companies""}",invoice_terms,html,,f,t,account
res.company,"{""en_US"": ""Companies""}",invoice_terms_html,html,,f,t,account
res.company,"{""en_US"": ""Companies""}",is_company_details_empty,boolean,,f,f,base
res.company,"{""en_US"": ""Companies""}",job_properties_definition,properties_definition,,f,t,hr_recruitment
res.company,"{""en_US"": ""Companies""}",l10n_in_edi_production_env,boolean,,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_gst_state_warning,char,,f,f,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_gstin_status_feature,boolean,,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_hsn_code_digit,selection,,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_is_gst_registered,boolean,,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_pan_entity_id,many2one,l10n_in.pan.entity,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_pan_type,selection,,f,f,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_tan,char,,f,f,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_tcs_feature,boolean,,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_tds_feature,boolean,,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_upi_id,char,,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_withholding_account_id,many2one,account.account,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",l10n_in_withholding_journal_id,many2one,account.journal,f,t,l10n_in
res.company,"{""en_US"": ""Companies""}",layout_background,selection,,t,t,base
res.company,"{""en_US"": ""Companies""}",layout_background_image,binary,,f,t,base
res.company,"{""en_US"": ""Companies""}",leave_timesheet_task_id,many2one,project.task,f,t,project_timesheet_holidays
res.company,"{""en_US"": ""Companies""}",link_qr_code,boolean,,f,t,account
res.company,"{""en_US"": ""Companies""}",logo,binary,,f,f,base
res.company,"{""en_US"": ""Companies""}",logo_web,binary,,f,t,base
res.company,"{""en_US"": ""Companies""}",message_attachment_count,integer,,f,f,account
res.company,"{""en_US"": ""Companies""}",message_follower_ids,one2many,mail.followers,f,t,account
res.company,"{""en_US"": ""Companies""}",message_has_error,boolean,,f,f,account
res.company,"{""en_US"": ""Companies""}",message_has_error_counter,integer,,f,f,account
res.company,"{""en_US"": ""Companies""}",message_has_sms_error,boolean,,f,f,account
res.company,"{""en_US"": ""Companies""}",message_ids,one2many,mail.message,f,t,account
res.company,"{""en_US"": ""Companies""}",message_is_follower,boolean,,f,f,account
res.company,"{""en_US"": ""Companies""}",message_needaction,boolean,,f,f,account
res.company,"{""en_US"": ""Companies""}",message_needaction_counter,integer,,f,f,account
res.company,"{""en_US"": ""Companies""}",message_partner_ids,many2many,res.partner,f,f,account
res.company,"{""en_US"": ""Companies""}",multi_vat_foreign_country_ids,many2many,res.country,f,f,account
res.company,"{""en_US"": ""Companies""}",name,char,,t,t,base
res.company,"{""en_US"": ""Companies""}",nomenclature_id,many2one,barcode.nomenclature,f,t,barcodes
res.company,"{""en_US"": ""Companies""}",overtime_company_threshold,integer,,f,t,hr_attendance
res.company,"{""en_US"": ""Companies""}",overtime_employee_threshold,integer,,f,t,hr_attendance
res.company,"{""en_US"": ""Companies""}",paperformat_id,many2one,report.paperformat,f,t,base
res.company,"{""en_US"": ""Companies""}",parent_id,many2one,res.company,f,t,base
res.company,"{""en_US"": ""Companies""}",parent_ids,many2many,res.company,f,f,base
res.company,"{""en_US"": ""Companies""}",parent_path,char,,f,t,base
res.company,"{""en_US"": ""Companies""}",partner_id,many2one,res.partner,t,t,base
res.company,"{""en_US"": ""Companies""}",phone,char,,f,t,base
res.company,"{""en_US"": ""Companies""}",price_difference_account_id,many2one,account.account,f,t,account
res.company,"{""en_US"": ""Companies""}",primary_color,char,,f,t,base
res.company,"{""en_US"": ""Companies""}",project_time_mode_id,many2one,uom.uom,f,t,hr_timesheet
res.company,"{""en_US"": ""Companies""}",purchase_lock_date,date,,f,t,account
res.company,"{""en_US"": ""Companies""}",qr_code,boolean,,f,t,account
res.company,"{""en_US"": ""Companies""}",quick_edit_mode,selection,,f,t,account
res.company,"{""en_US"": ""Companies""}",rating_ids,one2many,rating.rating,f,t,account
res.company,"{""en_US"": ""Companies""}",report_footer,html,,f,t,base
res.company,"{""en_US"": ""Companies""}",report_header,html,,f,t,base
res.company,"{""en_US"": ""Companies""}",resource_calendar_id,many2one,resource.calendar,f,t,resource
res.company,"{""en_US"": ""Companies""}",resource_calendar_ids,one2many,resource.calendar,f,t,resource
res.company,"{""en_US"": ""Companies""}",restrictive_audit_trail,boolean,,f,t,account
res.company,"{""en_US"": ""Companies""}",revenue_accrual_account_id,many2one,account.account,f,t,account
res.company,"{""en_US"": ""Companies""}",root_id,many2one,res.company,f,f,base
res.company,"{""en_US"": ""Companies""}",sale_lock_date,date,,f,t,account
res.company,"{""en_US"": ""Companies""}",secondary_color,char,,f,t,base
res.company,"{""en_US"": ""Companies""}",sequence,integer,,f,t,base
res.company,"{""en_US"": ""Companies""}",snailmail_color,boolean,,f,t,snailmail
res.company,"{""en_US"": ""Companies""}",snailmail_cover,boolean,,f,t,snailmail
res.company,"{""en_US"": ""Companies""}",snailmail_duplex,boolean,,f,t,snailmail
res.company,"{""en_US"": ""Companies""}",state_id,many2one,res.country.state,f,f,base
res.company,"{""en_US"": ""Companies""}",street,char,,f,f,base
res.company,"{""en_US"": ""Companies""}",street2,char,,f,f,base
res.company,"{""en_US"": ""Companies""}",tax_calculation_rounding_method,selection,,f,t,account
res.company,"{""en_US"": ""Companies""}",tax_cash_basis_journal_id,many2one,account.journal,f,t,account
res.company,"{""en_US"": ""Companies""}",tax_exigibility,boolean,,f,t,account
res.company,"{""en_US"": ""Companies""}",tax_lock_date,date,,f,t,account
res.company,"{""en_US"": ""Companies""}",terms_type,selection,,f,t,account
res.company,"{""en_US"": ""Companies""}",timesheet_encode_uom_id,many2one,uom.uom,f,t,hr_timesheet
res.company,"{""en_US"": ""Companies""}",transfer_account_code_prefix,char,,f,t,account
res.company,"{""en_US"": ""Companies""}",transfer_account_id,many2one,account.account,f,t,account
res.company,"{""en_US"": ""Companies""}",uninstalled_l10n_module_ids,many2many,ir.module.module,f,f,base
res.company,"{""en_US"": ""Companies""}",user_fiscalyear_lock_date,date,,f,f,account
res.company,"{""en_US"": ""Companies""}",user_hard_lock_date,date,,f,f,account
res.company,"{""en_US"": ""Companies""}",user_ids,many2many,res.users,f,t,base
res.company,"{""en_US"": ""Companies""}",user_purchase_lock_date,date,,f,f,account
res.company,"{""en_US"": ""Companies""}",user_sale_lock_date,date,,f,f,account
res.company,"{""en_US"": ""Companies""}",user_tax_lock_date,date,,f,f,account
res.company,"{""en_US"": ""Companies""}",uses_default_logo,boolean,,f,t,base
res.company,"{""en_US"": ""Companies""}",vat,char,,f,f,base
res.company,"{""en_US"": ""Companies""}",vat_check_vies,boolean,,f,t,base_vat
res.company,"{""en_US"": ""Companies""}",website,char,,f,f,base
res.company,"{""en_US"": ""Companies""}",website_message_ids,one2many,mail.message,f,t,account
res.company,"{""en_US"": ""Companies""}",work_permit_expiration_notice_period,integer,,f,t,hr
res.company,"{""en_US"": ""Companies""}",write_date,datetime,,f,t,base
res.company,"{""en_US"": ""Companies""}",write_uid,many2one,res.users,f,t,base
res.company,"{""en_US"": ""Companies""}",zip,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",account_move_count,integer,,f,f,account
res.partner,"{""en_US"": ""Contact""}",active,boolean,,f,t,base
res.partner,"{""en_US"": ""Contact""}",active_lang_count,integer,,f,f,base
res.partner,"{""en_US"": ""Contact""}",activity_calendar_event_id,many2one,calendar.event,f,f,calendar
res.partner,"{""en_US"": ""Contact""}",activity_date_deadline,date,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",activity_exception_decoration,selection,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",activity_exception_icon,char,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",activity_ids,one2many,mail.activity,f,t,mail
res.partner,"{""en_US"": ""Contact""}",activity_state,selection,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",activity_summary,char,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",activity_type_icon,char,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",activity_type_id,many2one,mail.activity.type,f,f,mail
res.partner,"{""en_US"": ""Contact""}",activity_user_id,many2one,res.users,f,f,mail
res.partner,"{""en_US"": ""Contact""}",applicant_ids,one2many,hr.applicant,f,t,hr_recruitment
res.partner,"{""en_US"": ""Contact""}",application_statistics,json,,f,f,base
res.partner,"{""en_US"": ""Contact""}",autopost_bills,selection,,t,t,account
res.partner,"{""en_US"": ""Contact""}",available_invoice_template_pdf_report_ids,one2many,ir.actions.report,f,f,account
res.partner,"{""en_US"": ""Contact""}",available_peppol_eas,json,,f,f,account_edi_ubl_cii
res.partner,"{""en_US"": ""Contact""}",avatar_1024,binary,,f,f,base
res.partner,"{""en_US"": ""Contact""}",avatar_128,binary,,f,f,base
res.partner,"{""en_US"": ""Contact""}",avatar_1920,binary,,f,f,base
res.partner,"{""en_US"": ""Contact""}",avatar_256,binary,,f,f,base
res.partner,"{""en_US"": ""Contact""}",avatar_512,binary,,f,f,base
res.partner,"{""en_US"": ""Contact""}",bank_account_count,integer,,f,f,account
res.partner,"{""en_US"": ""Contact""}",bank_ids,one2many,res.partner.bank,f,t,base
res.partner,"{""en_US"": ""Contact""}",barcode,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",calendar_last_notif_ack,datetime,,f,t,calendar
res.partner,"{""en_US"": ""Contact""}",category_id,many2many,res.partner.category,f,t,base
res.partner,"{""en_US"": ""Contact""}",certifications_company_count,integer,,f,f,survey
res.partner,"{""en_US"": ""Contact""}",certifications_count,integer,,f,f,survey
res.partner,"{""en_US"": ""Contact""}",channel_ids,many2many,discuss.channel,f,t,mail
res.partner,"{""en_US"": ""Contact""}",channel_member_ids,one2many,discuss.channel.member,f,t,mail
res.partner,"{""en_US"": ""Contact""}",child_ids,one2many,res.partner,f,t,base
res.partner,"{""en_US"": ""Contact""}",city,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",color,integer,,f,t,base
res.partner,"{""en_US"": ""Contact""}",comment,html,,f,t,base
res.partner,"{""en_US"": ""Contact""}",commercial_company_name,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",commercial_partner_id,many2one,res.partner,f,t,base
res.partner,"{""en_US"": ""Contact""}",company_id,many2one,res.company,f,t,base
res.partner,"{""en_US"": ""Contact""}",company_name,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",company_registry,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",company_registry_label,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",company_registry_placeholder,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",company_type,selection,,f,f,base
res.partner,"{""en_US"": ""Contact""}",complete_name,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",contact_address,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",contact_address_inline,char,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",contract_ids,one2many,account.analytic.account,f,t,account
res.partner,"{""en_US"": ""Contact""}",country_code,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",country_id,many2one,res.country,f,t,base_vat
res.partner,"{""en_US"": ""Contact""}",country_id,many2one,res.country,f,t,base
res.partner,"{""en_US"": ""Contact""}",create_date,datetime,,f,t,base
res.partner,"{""en_US"": ""Contact""}",create_uid,many2one,res.users,f,t,base
res.partner,"{""en_US"": ""Contact""}",credit,monetary,,f,f,account
res.partner,"{""en_US"": ""Contact""}",credit_limit,float,,f,t,account
res.partner,"{""en_US"": ""Contact""}",credit_to_invoice,monetary,,f,f,account
res.partner,"{""en_US"": ""Contact""}",currency_id,many2one,res.currency,f,f,account
res.partner,"{""en_US"": ""Contact""}",customer_rank,integer,,f,t,account
res.partner,"{""en_US"": ""Contact""}",date_localization,date,,f,t,base_geolocalize
res.partner,"{""en_US"": ""Contact""}",days_sales_outstanding,float,,f,f,account
res.partner,"{""en_US"": ""Contact""}",debit,monetary,,f,f,account
res.partner,"{""en_US"": ""Contact""}",display_invoice_edi_format,boolean,,f,f,account
res.partner,"{""en_US"": ""Contact""}",display_invoice_template_pdf_report_id,boolean,,f,f,account
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,account_edi_ubl_cii
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,web
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,bus
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,base_geolocalize
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,auth_signup
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,calendar
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,privacy_lookup
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,product
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,partner_autocomplete
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,portal
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,snailmail
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,event
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,payment
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,account
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,hr
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,project
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,account_add_gln
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,base_vat
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,hr_calendar
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,hr_holidays
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,hr_homeworking
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,hr_recruitment
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,snailmail_account
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,hr_homeworking_calendar
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,l10n_in
res.partner,"{""en_US"": ""Contact""}",display_name,char,,f,f,survey
res.partner,"{""en_US"": ""Contact""}",display_pan_warning,boolean,,f,f,l10n_in
res.partner,"{""en_US"": ""Contact""}",duplicate_bank_partner_ids,many2many,res.partner,f,f,account
res.partner,"{""en_US"": ""Contact""}",email,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",email,char,,f,t,mail
res.partner,"{""en_US"": ""Contact""}",email_formatted,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",email_normalized,char,,f,t,mail
res.partner,"{""en_US"": ""Contact""}",employee,boolean,,f,t,base
res.partner,"{""en_US"": ""Contact""}",employee,boolean,,f,t,hr
res.partner,"{""en_US"": ""Contact""}",employee_ids,one2many,hr.employee,f,t,hr
res.partner,"{""en_US"": ""Contact""}",employees_count,integer,,f,f,hr
res.partner,"{""en_US"": ""Contact""}",event_count,integer,,f,f,event
res.partner,"{""en_US"": ""Contact""}",fiscal_country_codes,char,,f,f,account
res.partner,"{""en_US"": ""Contact""}",fiscal_country_group_codes,json,,f,f,account
res.partner,"{""en_US"": ""Contact""}",function,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",global_location_number,char,,f,t,account_add_gln
res.partner,"{""en_US"": ""Contact""}",has_message,boolean,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",has_message,boolean,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,base_geolocalize
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,survey
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,hr_calendar
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,hr_holidays
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,hr_homeworking
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,base_vat
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,account_edi_ubl_cii
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,account_add_gln
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,project
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,hr
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,account
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,payment
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,event
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,snailmail
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,hr_recruitment
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,portal
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,partner_autocomplete
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,snailmail_account
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,hr_homeworking_calendar
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,l10n_in
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,base
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,product
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,privacy_lookup
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,phone_validation
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,calendar
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,auth_signup
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,mail
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,web
res.partner,"{""en_US"": ""Contact""}",id,integer,,f,t,bus
res.partner,"{""en_US"": ""Contact""}",ignore_abnormal_invoice_amount,boolean,,f,t,account
res.partner,"{""en_US"": ""Contact""}",ignore_abnormal_invoice_date,boolean,,f,t,account
res.partner,"{""en_US"": ""Contact""}",im_status,char,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",image_1024,binary,,f,t,base
res.partner,"{""en_US"": ""Contact""}",image_128,binary,,f,t,base
res.partner,"{""en_US"": ""Contact""}",image_1920,binary,,f,t,base
res.partner,"{""en_US"": ""Contact""}",image_256,binary,,f,t,base
res.partner,"{""en_US"": ""Contact""}",image_512,binary,,f,t,base
res.partner,"{""en_US"": ""Contact""}",industry_id,many2one,res.partner.industry,f,t,base
res.partner,"{""en_US"": ""Contact""}",invoice_edi_format,selection,,f,f,account
res.partner,"{""en_US"": ""Contact""}",invoice_edi_format,selection,,f,f,account_edi_ubl_cii
res.partner,"{""en_US"": ""Contact""}",invoice_edi_format_store,char,,f,t,account
res.partner,"{""en_US"": ""Contact""}",invoice_ids,one2many,account.move,f,t,account
res.partner,"{""en_US"": ""Contact""}",invoice_sending_method,selection,,f,t,snailmail_account
res.partner,"{""en_US"": ""Contact""}",invoice_sending_method,selection,,f,t,account
res.partner,"{""en_US"": ""Contact""}",invoice_template_pdf_report_id,many2one,ir.actions.report,f,t,account
res.partner,"{""en_US"": ""Contact""}",is_blacklisted,boolean,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",is_company,boolean,,f,t,base
res.partner,"{""en_US"": ""Contact""}",is_in_call,boolean,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",is_peppol_edi_format,boolean,,f,f,account_edi_ubl_cii
res.partner,"{""en_US"": ""Contact""}",is_public,boolean,,f,f,base
res.partner,"{""en_US"": ""Contact""}",is_ubl_format,boolean,,f,f,account_edi_ubl_cii
res.partner,"{""en_US"": ""Contact""}",l10n_in_gst_state_warning,char,,f,f,l10n_in
res.partner,"{""en_US"": ""Contact""}",l10n_in_gst_treatment,selection,,f,t,l10n_in
res.partner,"{""en_US"": ""Contact""}",l10n_in_gstin_status_feature_enabled,boolean,,f,f,l10n_in
res.partner,"{""en_US"": ""Contact""}",l10n_in_gstin_verified_date,date,,f,t,l10n_in
res.partner,"{""en_US"": ""Contact""}",l10n_in_gstin_verified_status,boolean,,f,t,l10n_in
res.partner,"{""en_US"": ""Contact""}",l10n_in_is_gst_registered_enabled,boolean,,f,f,l10n_in
res.partner,"{""en_US"": ""Contact""}",l10n_in_pan_entity_id,many2one,l10n_in.pan.entity,f,t,l10n_in
res.partner,"{""en_US"": ""Contact""}",l10n_in_tan,char,,f,t,l10n_in
res.partner,"{""en_US"": ""Contact""}",lang,selection,,f,t,base
res.partner,"{""en_US"": ""Contact""}",leave_date_to,date,,f,f,hr_holidays
res.partner,"{""en_US"": ""Contact""}",main_user_id,many2one,res.users,f,f,base
res.partner,"{""en_US"": ""Contact""}",meeting_count,integer,,f,f,calendar
res.partner,"{""en_US"": ""Contact""}",meeting_ids,many2many,calendar.event,f,t,calendar
res.partner,"{""en_US"": ""Contact""}",message_attachment_count,integer,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",message_attachment_count,integer,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_bounce,integer,,f,t,mail
res.partner,"{""en_US"": ""Contact""}",message_follower_ids,one2many,mail.followers,f,t,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_follower_ids,one2many,mail.followers,f,t,mail
res.partner,"{""en_US"": ""Contact""}",message_has_error,boolean,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",message_has_error,boolean,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_has_error_counter,integer,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",message_has_error_counter,integer,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_has_sms_error,boolean,,f,f,sms
res.partner,"{""en_US"": ""Contact""}",message_ids,one2many,mail.message,f,t,mail
res.partner,"{""en_US"": ""Contact""}",message_ids,one2many,mail.message,f,t,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_is_follower,boolean,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_is_follower,boolean,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",message_needaction,boolean,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_needaction,boolean,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",message_needaction_counter,integer,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_needaction_counter,integer,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",message_partner_ids,many2many,res.partner,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",message_partner_ids,many2many,res.partner,f,f,mail
res.partner,"{""en_US"": ""Contact""}",my_activity_date_deadline,date,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",name,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",name,char,,f,t,mail
res.partner,"{""en_US"": ""Contact""}",name,char,,f,t,account
res.partner,"{""en_US"": ""Contact""}",offline_since,datetime,,f,f,mail
res.partner,"{""en_US"": ""Contact""}",parent_id,many2one,res.partner,f,t,base
res.partner,"{""en_US"": ""Contact""}",parent_id,many2one,res.partner,f,t,mail
res.partner,"{""en_US"": ""Contact""}",parent_name,char,,f,f,base
res.partner,"{""en_US"": ""Contact""}",partner_company_registry_placeholder,char,,f,f,account
res.partner,"{""en_US"": ""Contact""}",partner_latitude,float,,f,t,base
res.partner,"{""en_US"": ""Contact""}",partner_longitude,float,,f,t,base
res.partner,"{""en_US"": ""Contact""}",partner_share,boolean,,f,t,base
res.partner,"{""en_US"": ""Contact""}",partner_vat_placeholder,char,,f,f,account
res.partner,"{""en_US"": ""Contact""}",payment_token_count,integer,,f,f,payment
res.partner,"{""en_US"": ""Contact""}",payment_token_ids,one2many,payment.token,f,t,payment
res.partner,"{""en_US"": ""Contact""}",peppol_eas,selection,,f,t,account_edi_ubl_cii
res.partner,"{""en_US"": ""Contact""}",peppol_endpoint,char,,f,t,account_edi_ubl_cii
res.partner,"{""en_US"": ""Contact""}",perform_vies_validation,boolean,,f,f,base_vat
res.partner,"{""en_US"": ""Contact""}",phone,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",phone,char,,f,t,mail
res.partner,"{""en_US"": ""Contact""}",phone_blacklisted,boolean,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",phone_mobile_search,char,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",phone_sanitized,char,,f,t,phone_validation
res.partner,"{""en_US"": ""Contact""}",phone_sanitized_blacklisted,boolean,,f,f,phone_validation
res.partner,"{""en_US"": ""Contact""}",project_ids,one2many,project.project,f,t,project
res.partner,"{""en_US"": ""Contact""}",properties,properties,,f,t,base
res.partner,"{""en_US"": ""Contact""}",properties_base_definition_id,many2one,properties.base.definition,f,f,base
res.partner,"{""en_US"": ""Contact""}",property_account_payable_id,many2one,account.account,f,t,account
res.partner,"{""en_US"": ""Contact""}",property_account_position_id,many2one,account.fiscal.position,f,t,account
res.partner,"{""en_US"": ""Contact""}",property_account_receivable_id,many2one,account.account,f,t,account
res.partner,"{""en_US"": ""Contact""}",property_inbound_payment_method_line_id,many2one,account.payment.method.line,f,t,account
res.partner,"{""en_US"": ""Contact""}",property_outbound_payment_method_line_id,many2one,account.payment.method.line,f,t,account
res.partner,"{""en_US"": ""Contact""}",property_payment_term_id,many2one,account.payment.term,f,t,account
res.partner,"{""en_US"": ""Contact""}",property_product_pricelist,many2one,product.pricelist,f,f,product
res.partner,"{""en_US"": ""Contact""}",property_supplier_payment_term_id,many2one,account.payment.term,f,t,account
res.partner,"{""en_US"": ""Contact""}",rating_ids,one2many,rating.rating,f,t,rating
res.partner,"{""en_US"": ""Contact""}",ref,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",ref_company_ids,one2many,res.company,f,t,account
res.partner,"{""en_US"": ""Contact""}",rtc_session_ids,one2many,discuss.channel.rtc.session,f,t,mail
res.partner,"{""en_US"": ""Contact""}",same_company_registry_partner_id,many2one,res.partner,f,f,base
res.partner,"{""en_US"": ""Contact""}",same_vat_partner_id,many2one,res.partner,f,f,base
res.partner,"{""en_US"": ""Contact""}",self,many2one,res.partner,f,f,base
res.partner,"{""en_US"": ""Contact""}",show_credit_limit,boolean,,f,f,account
res.partner,"{""en_US"": ""Contact""}",signup_type,char,,f,t,auth_signup
res.partner,"{""en_US"": ""Contact""}",specific_property_product_pricelist,many2one,product.pricelist,f,t,product
res.partner,"{""en_US"": ""Contact""}",state_id,many2one,res.country.state,f,t,base
res.partner,"{""en_US"": ""Contact""}",static_map_url,char,,f,f,event
res.partner,"{""en_US"": ""Contact""}",static_map_url_is_valid,boolean,,f,f,event
res.partner,"{""en_US"": ""Contact""}",street,char,,f,t,base
res.partner,"{""en_US"": ""Contact""}",street2,char,,f,t,base
